bytes,time,node
564,23.75,node 0
550,23.75,node 1
462,23.75,node 2
37,23.75,node 3
0,23.75,node 4
1615,23.75,all nodes
574,24.0,node 0
564,24.0,node 1
462,24.0,node 2
37,24.0,node 3
0,24.0,node 4
1638,24.0,all nodes
601,24.25,node 0
582,24.25,node 1
462,24.25,node 2
37,24.25,node 3
0,24.25,node 4
1684,24.25,all nodes
611,24.5,node 0
614,24.5,node 1
471,24.5,node 2
37,24.5,node 3
0,24.5,node 4
1735,24.5,all nodes
634,24.75,node 0
642,24.75,node 1
471,24.75,node 2
37,24.75,node 3
0,24.75,node 4
1786,24.75,all nodes
661,25.0,node 0
642,25.0,node 1
471,25.0,node 2
37,25.0,node 3
9,25.0,node 4
1823,25.0,all nodes
685,25.25,node 0
651,25.25,node 1
471,25.25,node 2
37,25.25,node 3
9,25.25,node 4
1856,25.25,all nodes
698,25.5,node 0
651,25.5,node 1
471,25.5,node 2
37,25.5,node 3
14,25.5,node 4
1874,25.5,all nodes
698,25.75,node 0
651,25.75,node 1
471,25.75,node 2
37,25.75,node 3
14,25.75,node 4
1874,25.75,all nodes
717,26.0,node 0
656,26.0,node 1
471,26.0,node 2
42,26.0,node 3
19,26.0,node 4
1907,26.0,all nodes
717,26.25,node 0
656,26.25,node 1
471,26.25,node 2
60,26.25,node 3
19,26.25,node 4
1925,26.25,all nodes
717,26.5,node 0
656,26.5,node 1
471,26.5,node 2
60,26.5,node 3
19,26.5,node 4
1925,26.5,all nodes
731,26.75,node 0
656,26.75,node 1
471,26.75,node 2
79,26.75,node 3
19,26.75,node 4
1957,26.75,all nodes
731,27.0,node 0
656,27.0,node 1
471,27.0,node 2
79,27.0,node 3
28,27.0,node 4
1967,27.0,all nodes
731,27.25,node 0
656,27.25,node 1
471,27.25,node 2
93,27.25,node 3
28,27.25,node 4
1981,27.25,all nodes
731,27.5,node 0
656,27.5,node 1
471,27.5,node 2
102,27.5,node 3
33,27.5,node 4
1994,27.5,all nodes
731,27.75,node 0
665,27.75,node 1
471,27.75,node 2
102,27.75,node 3
33,27.75,node 4
2004,27.75,all nodes
735,28.0,node 0
679,28.0,node 1
471,28.0,node 2
102,28.0,node 3
46,28.0,node 4
2036,28.0,all nodes
735,28.25,node 0
707,28.25,node 1
471,28.25,node 2
102,28.25,node 3
60,28.25,node 4
2078,28.25,all nodes
735,28.5,node 0
739,28.5,node 1
490,28.5,node 2
102,28.5,node 3
65,28.5,node 4
2133,28.5,all nodes
735,28.75,node 0
744,28.75,node 1
513,28.75,node 2
102,28.75,node 3
65,28.75,node 4
2161,28.75,all nodes
735,29.0,node 0
749,29.0,node 1
536,29.0,node 2
102,29.0,node 3
70,29.0,node 4
2193,29.0,all nodes
740,29.25,node 0
749,29.25,node 1
545,29.25,node 2
102,29.25,node 3
74,29.25,node 4
2212,29.25,all nodes
759,29.5,node 0
749,29.5,node 1
550,29.5,node 2
116,29.5,node 3
74,29.5,node 4
2249,29.5,all nodes
759,29.75,node 0
749,29.75,node 1
573,29.75,node 2
148,29.75,node 3
74,29.75,node 4
2304,29.75,all nodes
777,30.0,node 0
749,30.0,node 1
601,30.0,node 2
153,30.0,node 3
74,30.0,node 4
2355,30.0,all nodes
805,30.25,node 0
749,30.25,node 1
614,30.25,node 2
171,30.25,node 3
79,30.25,node 4
2420,30.25,all nodes
814,30.5,node 0
753,30.5,node 1
628,30.5,node 2
171,30.5,node 3
79,30.5,node 4
2448,30.5,all nodes
851,30.75,node 0
772,30.75,node 1
656,30.75,node 2
176,30.75,node 3
79,30.75,node 4
2535,30.75,all nodes
902,31.0,node 0
795,31.0,node 1
675,31.0,node 2
190,31.0,node 3
79,31.0,node 4
2642,31.0,all nodes
906,31.25,node 0
799,31.25,node 1
725,31.25,node 2
208,31.25,node 3
79,31.25,node 4
2720,31.25,all nodes
911,31.5,node 0
804,31.5,node 1
749,31.5,node 2
213,31.5,node 3
79,31.5,node 4
2757,31.5,all nodes
916,31.75,node 0
818,31.75,node 1
753,31.75,node 2
231,31.75,node 3
79,31.75,node 4
2799,31.75,all nodes
925,32.0,node 0
818,32.0,node 1
781,32.0,node 2
236,32.0,node 3
79,32.0,node 4
2841,32.0,all nodes
930,32.25,node 0
818,32.25,node 1
813,32.25,node 2
259,32.25,node 3
79,32.25,node 4
2901,32.25,all nodes
930,32.5,node 0
832,32.5,node 1
832,32.5,node 2
268,32.5,node 3
83,32.5,node 4
2947,32.5,all nodes
930,32.75,node 0
864,32.75,node 1
836,32.75,node 2
282,32.75,node 3
102,32.75,node 4
3016,32.75,all nodes
934,33.0,node 0
878,33.0,node 1
846,33.0,node 2
296,33.0,node 3
102,33.0,node 4
3058,33.0,all nodes
953,33.25,node 0
878,33.25,node 1
846,33.25,node 2
324,33.25,node 3
107,33.25,node 4
3109,33.25,all nodes
953,33.5,node 0
897,33.5,node 1
850,33.5,node 2
375,33.5,node 3
134,33.5,node 4
3211,33.5,all nodes
976,33.75,node 0
924,33.75,node 1
850,33.75,node 2
398,33.75,node 3
134,33.75,node 4
3285,33.75,all nodes
990,34.0,node 0
947,34.0,node 1
850,34.0,node 2
416,34.0,node 3
139,34.0,node 4
3345,34.0,all nodes
990,34.25,node 0
947,34.25,node 1
850,34.25,node 2
444,34.25,node 3
162,34.25,node 4
3396,34.25,all nodes
1008,34.5,node 0
961,34.5,node 1
850,34.5,node 2
463,34.5,node 3
190,34.5,node 4
3474,34.5,all nodes
1013,34.75,node 0
980,34.75,node 1
864,34.75,node 2
467,34.75,node 3
218,34.75,node 4
3544,34.75,all nodes
1022,35.0,node 0
984,35.0,node 1
883,35.0,node 2
486,35.0,node 3
222,35.0,node 4
3599,35.0,all nodes
1022,35.25,node 0
984,35.25,node 1
906,35.25,node 2
513,35.25,node 3
231,35.25,node 4
3659,35.25,all nodes
1022,35.5,node 0
984,35.5,node 1
920,35.5,node 2
513,35.5,node 3
231,35.5,node 4
3673,35.5,all nodes
1027,35.75,node 0
998,35.75,node 1
947,35.75,node 2
518,35.75,node 3
231,35.75,node 4
3724,35.75,all nodes
1031,36.0,node 0
998,36.0,node 1
975,36.0,node 2
518,36.0,node 3
241,36.0,node 4
3765,36.0,all nodes
1036,36.25,node 0
998,36.25,node 1
984,36.25,node 2
527,36.25,node 3
241,36.25,node 4
3789,36.25,all nodes
1036,36.5,node 0
998,36.5,node 1
1012,36.5,node 2
527,36.5,node 3
241,36.5,node 4
3816,36.5,all nodes
1054,36.75,node 0
998,36.75,node 1
1031,36.75,node 2
527,36.75,node 3
241,36.75,node 4
3853,36.75,all nodes
1054,37.0,node 0
1003,37.0,node 1
1040,37.0,node 2
527,37.0,node 3
241,37.0,node 4
3867,37.0,all nodes
1064,37.25,node 0
1021,37.25,node 1
1045,37.25,node 2
527,37.25,node 3
241,37.25,node 4
3900,37.25,all nodes
1064,37.5,node 0
1049,37.5,node 1
1045,37.5,node 2
527,37.5,node 3
245,37.5,node 4
3932,37.5,all nodes
1064,37.75,node 0
1086,37.75,node 1
1045,37.75,node 2
527,37.75,node 3
245,37.75,node 4
3969,37.75,all nodes
1068,38.0,node 0
1091,38.0,node 1
1058,38.0,node 2
537,38.0,node 3
245,38.0,node 4
4001,38.0,all nodes
1078,38.25,node 0
1105,38.25,node 1
1063,38.25,node 2
537,38.25,node 3
245,38.25,node 4
4029,38.25,all nodes
1082,38.5,node 0
1132,38.5,node 1
1072,38.5,node 2
537,38.5,node 3
245,38.5,node 4
4071,38.5,all nodes
1105,38.75,node 0
1151,38.75,node 1
1077,38.75,node 2
537,38.75,node 3
245,38.75,node 4
4117,38.75,all nodes
1128,39.0,node 0
1165,39.0,node 1
1077,39.0,node 2
537,39.0,node 3
245,39.0,node 4
4154,39.0,all nodes
1147,39.25,node 0
1165,39.25,node 1
1082,39.25,node 2
537,39.25,node 3
245,39.25,node 4
4177,39.25,all nodes
1152,39.5,node 0
1183,39.5,node 1
1109,39.5,node 2
537,39.5,node 3
245,39.5,node 4
4228,39.5,all nodes
1152,39.75,node 0
1197,39.75,node 1
1128,39.75,node 2
537,39.75,node 3
245,39.75,node 4
4260,39.75,all nodes
1152,40.0,node 0
1202,40.0,node 1
1128,40.0,node 2
541,40.0,node 3
245,40.0,node 4
4269,40.0,all nodes
1152,40.25,node 0
1216,40.25,node 1
1128,40.25,node 2
546,40.25,node 3
250,40.25,node 4
4293,40.25,all nodes
1152,40.5,node 0
1220,40.5,node 1
1142,40.5,node 2
546,40.5,node 3
250,40.5,node 4
4311,40.5,all nodes
1152,40.75,node 0
1220,40.75,node 1
1156,40.75,node 2
550,40.75,node 3
250,40.75,node 4
4330,40.75,all nodes
1152,41.0,node 0
1220,41.0,node 1
1156,41.0,node 2
550,41.0,node 3
250,41.0,node 4
4330,41.0,all nodes
1152,41.25,node 0
1229,41.25,node 1
1156,41.25,node 2
550,41.25,node 3
250,41.25,node 4
4339,41.25,all nodes
1156,41.5,node 0
1239,41.5,node 1
1156,41.5,node 2
574,41.5,node 3
250,41.5,node 4
4376,41.5,all nodes
1156,41.75,node 0
1253,41.75,node 1
1156,41.75,node 2
597,41.75,node 3
250,41.75,node 4
4413,41.75,all nodes
1161,42.0,node 0
1276,42.0,node 1
1156,42.0,node 2
629,42.0,node 3
250,42.0,node 4
4473,42.0,all nodes
1165,42.25,node 0
1276,42.25,node 1
1156,42.25,node 2
685,42.25,node 3
250,42.25,node 4
4533,42.25,all nodes
1193,42.5,node 0
1299,42.5,node 1
1179,42.5,node 2
703,42.5,node 3
250,42.5,node 4
4626,42.5,all nodes
1193,42.75,node 0
