bytes,time,node
73.984,18.25,node 1
332.928,18.25,node 2
0.0,18.25,node 3
0.0,18.25,node 4
18.496,18.5,node 0
0.0,18.5,node 1
961.792,18.5,node 2
0.0,18.5,node 3
0.0,18.5,node 4
721.344,18.75,node 0
73.984,18.75,node 1
184.96,18.75,node 2
0.0,18.75,node 3
0.0,18.75,node 4
277.44,19.0,node 0
0.0,19.0,node 1
702.848,19.0,node 2
0.0,19.0,node 3
0.0,19.0,node 4
739.84,19.25,node 0
73.984,19.25,node 1
166.464,19.25,node 2
0.0,19.25,node 3
0.0,19.25,node 4
813.824,19.5,node 0
92.48,19.5,node 1
73.984,19.5,node 2
0.0,19.5,node 3
0.0,19.5,node 4
795.328,19.75,node 0
110.976,19.75,node 1
73.984,19.75,node 2
0.0,19.75,node 3
0.0,19.75,node 4
832.32,20.0,node 0
73.984,20.0,node 1
73.984,20.0,node 2
1.344,20.0,node 3
0.0,20.0,node 4
776.832,20.25,node 0
110.976,20.25,node 1
73.984,20.25,node 2
19.84,20.25,node 3
0.0,20.25,node 4
795.328,20.5,node 0
73.984,20.5,node 1
73.984,20.5,node 2
36.992,20.5,node 3
0.0,20.5,node 4
795.328,20.75,node 0
73.984,20.75,node 1
55.488,20.75,node 2
55.488,20.75,node 3
0.0,20.75,node 4
813.824,21.0,node 0
73.984,21.0,node 1
36.992,21.0,node 2
55.488,21.0,node 3
0.0,21.0,node 4
739.84,21.25,node 0
73.984,21.25,node 1
73.984,21.25,node 2
92.48,21.25,node 3
0.0,21.25,node 4
684.352,21.5,node 0
73.984,21.5,node 1
73.984,21.5,node 2
147.968,21.5,node 3
0.0,21.5,node 4
647.36,21.75,node 0
0.0,21.75,node 1
73.984,21.75,node 2
258.944,21.75,node 3
0.0,21.75,node 4
702.848,22.0,node 0
73.984,22.0,node 1
73.984,22.0,node 2
129.472,22.0,node 3
0.0,22.0,node 4
184.96,22.25,node 0
554.88,22.25,node 1
0.0,22.25,node 2
240.448,22.25,node 3
0.0,22.25,node 4
591.872,22.5,node 0
147.968,22.5,node 1
73.984,22.5,node 2
166.464,22.5,node 3
0.0,22.5,node 4
240.448,22.75,node 0
388.416,22.75,node 1
0.0,22.75,node 2
369.92,22.75,node 3
0.0,22.75,node 4
573.376,23.0,node 0
295.936,23.0,node 1
73.984,23.0,node 2
36.992,23.0,node 3
0.0,23.0,node 4
258.944,23.25,node 0
221.952,23.25,node 1
0.0,23.25,node 2
499.392,23.25,node 3
0.0,23.25,node 4
443.904,23.5,node 0
480.896,23.5,node 1
18.496,23.5,node 2
36.992,23.5,node 3
0.0,23.5,node 4
277.44,23.75,node 0
573.376,23.75,node 1
36.992,23.75,node 2
92.48,23.75,node 3
0.0,23.75,node 4
425.408,24.0,node 0
332.928,24.0,node 1
73.984,24.0,node 2
147.968,24.0,node 3
0.0,24.0,node 4
314.432,24.25,node 0
499.392,24.25,node 1
73.984,24.25,node 2
92.48,24.25,node 3
0.0,24.25,node 4
110.976,24.5,node 0
758.336,24.5,node 1
0.0,24.5,node 2
110.976,24.5,node 3
0.0,24.5,node 4
388.416,24.75,node 0
388.416,24.75,node 1
55.488,24.75,node 2
147.968,24.75,node 3
0.0,24.75,node 4
443.904,25.0,node 0
369.92,25.0,node 1
36.992,25.0,node 2
129.472,25.0,node 3
0.0,25.0,node 4
166.464,25.25,node 0
721.344,25.25,node 1
0.0,25.25,node 2
92.48,25.25,node 3
1.344,25.25,node 4
277.44,25.5,node 0
425.408,25.5,node 1
73.984,25.5,node 2
184.96,25.5,node 3
19.84,25.5,node 4
406.912,25.75,node 0
332.928,25.75,node 1
73.984,25.75,node 2
166.464,25.75,node 3
0.0,25.75,node 4
73.984,26.0,node 0
776.832,26.0,node 1
0.0,26.0,node 2
92.48,26.0,node 3
36.992,26.0,node 4
425.408,26.25,node 0
221.952,26.25,node 1
73.984,26.25,node 2
240.448,26.25,node 3
18.496,26.25,node 4
295.936,26.5,node 0
554.88,26.5,node 1
73.984,26.5,node 2
36.992,26.5,node 3
18.496,26.5,node 4
166.464,26.75,node 0
517.888,26.75,node 1
0.0,26.75,node 2
240.448,26.75,node 3
55.488,26.75,node 4
406.912,27.0,node 0
258.944,27.0,node 1
73.984,27.0,node 2
221.952,27.0,node 3
36.992,27.0,node 4
73.984,27.25,node 0
813.824,27.25,node 1
0.0,27.25,node 2
36.992,27.25,node 3
55.488,27.25,node 4
462.4,27.5,node 0
221.952,27.5,node 1
73.984,27.5,node 2
73.984,27.5,node 3
147.968,27.5,node 4
221.952,27.75,node 0
591.872,27.75,node 1
0.0,27.75,node 2
0.0,27.75,node 3
166.464,27.75,node 4
277.44,28.0,node 0
499.392,28.0,node 1
73.984,28.0,node 2
73.984,28.0,node 3
55.488,28.0,node 4
351.424,28.25,node 0
295.936,28.25,node 1
73.984,28.25,node 2
0.0,28.25,node 3
258.944,28.25,node 4
147.968,28.5,node 0
647.36,28.5,node 1
0.0,28.5,node 2
73.984,28.5,node 3
110.976,28.5,node 4
351.424,28.75,node 0
166.464,28.75,node 1
73.984,28.75,node 2
0.0,28.75,node 3
388.416,28.75,node 4
166.464,29.0,node 0
573.376,29.0,node 1
0.0,29.0,node 2
73.984,29.0,node 3
166.464,29.0,node 4
240.448,29.25,node 0
240.448,29.25,node 1
0.0,29.25,node 2
0.0,29.25,node 3
499.392,29.25,node 4
258.944,29.5,node 0
369.92,29.5,node 1
73.984,29.5,node 2
73.984,29.5,node 3
203.456,29.5,node 4
203.456,29.75,node 0
406.912,29.75,node 1
0.0,29.75,node 2
0.0,29.75,node 3
369.92,29.75,node 4
351.424,30.0,node 0
388.416,30.0,node 1
73.984,30.0,node 2
73.984,30.0,node 3
92.48,30.0,node 4
425.408,30.25,node 0
18.496,30.25,node 1
73.984,30.25,node 2
240.448,30.25,node 3
221.952,30.25,node 4
295.936,30.5,node 0
388.416,30.5,node 1
0.0,30.5,node 2
166.464,30.5,node 3
129.472,30.5,node 4
369.92,30.75,node 0
55.488,30.75,node 1
73.984,30.75,node 2
406.912,30.75,node 3
92.48,30.75,node 4
258.944,31.0,node 0
388.416,31.0,node 1
36.992,31.0,node 2
36.992,31.0,node 3
258.944,31.0,node 4
295.936,31.25,node 0
258.944,31.25,node 1
18.496,31.25,node 2
406.912,31.25,node 3
0.0,31.25,node 4
443.904,31.5,node 0
147.968,31.5,node 1
73.984,31.5,node 2
36.992,31.5,node 3
277.44,31.5,node 4
203.456,31.75,node 0
388.416,31.75,node 1
0.0,31.75,node 2
388.416,31.75,node 3
0.0,31.75,node 4
351.424,32.0,node 0
36.992,32.0,node 1
73.984,32.0,node 2
221.952,32.0,node 3
295.936,32.0,node 4
332.928,32.25,node 0
406.912,32.25,node 1
0.0,32.25,node 2
221.952,32.25,node 3
18.496,32.25,node 4
258.944,32.5,node 0
36.992,32.5,node 1
73.984,32.5,node 2
332.928,32.5,node 3
277.44,32.5,node 4
351.424,32.75,node 0
425.408,32.75,node 1
0.0,32.75,node 2
110.976,32.75,node 3
92.48,32.75,node 4
295.936,33.0,node 0
36.992,33.0,node 1
73.984,33.0,node 2
443.904,33.0,node 3
129.472,33.0,node 4
351.424,33.25,node 0
443.904,33.25,node 1
73.984,33.25,node 2
36.992,33.25,node 3
73.984,33.25,node 4
314.432,33.5,node 0
221.952,33.5,node 1
0.0,33.5,node 2
443.904,33.5,node 3
0.0,33.5,node 4
462.4,33.75,node 0
203.456,33.75,node 1
73.984,33.75,node 2
166.464,33.75,node 3
73.984,33.75,node 4
240.448,34.0,node 0
425.408,34.0,node 1
0.0,34.0,node 2
314.432,34.0,node 3
0.0,34.0,node 4
369.92,34.25,node 0
36.992,34.25,node 1
73.984,34.25,node 2
425.408,34.25,node 3
73.984,34.25,node 4
406.912,34.5,node 0
425.408,34.5,node 1
0.0,34.5,node 2
92.48,34.5,node 3
73.984,34.5,node 4
221.952,34.75,node 0
36.992,34.75,node 1
517.888,34.75,node 2
203.456,34.75,node 3
0.0,34.75,node 4
332.928,35.0,node 0
425.408,35.0,node 1
0.0,35.0,node 2
221.952,35.0,node 3
0.0,35.0,node 4
277.44,35.25,node 0
36.992,35.25,node 1
517.888,35.25,node 2
73.984,35.25,node 3
73.984,35.25,node 4
480.896,35.5,node 0
203.456,35.5,node 1
18.496,35.5,node 2
203.456,35.5,node 3
73.984,35.5,node 4
517.888,35.75,node 0
184.96,35.75,node 1
18.496,35.75,node 2
258.944,35.75,node 3
0.0,35.75,node 4
443.904,36.0,node 0
221.952,36.0,node 1
36.992,36.0,node 2
221.952,36.0,node 3
55.488,36.0,node 4
517.888,36.25,node 0
36.992,36.25,node 1
73.984,36.25,node 2
277.44,36.25,node 3
73.984,36.25,node 4
480.896,36.5,node 0
240.448,36.5,node 1
147.968,36.5,node 2
36.992,36.5,node 3
73.984,36.5,node 4
517.888,36.75,node 0
221.952,36.75,node 1
0.0,36.75,node 2
240.448,36.75,node 3
0.0,36.75,node 4
129.472,37.0,node 0
36.992,37.0,node 1
295.936,37.0,node 2
0.0,37.0,node 3
517.888,37.0,node 4
517.888,37.25,node 0
240.448,37.25,node 1
0.0,37.25,node 2
221.952,37.25,node 3
0.0,37.25,node 4
73.984,37.5,node 0
36.992,37.5,node 1
295.936,37.5,node 2
36.992,37.5,node 3
536.384,37.5,node 4
425.408,37.75,node 0
221.952,37.75,node 1
110.976,37.75,node 2
221.952,37.75,node 3
0.0,37.75,node 4
258.944,38.0,node 0
55.488,38.0,node 1
110.976,38.0,node 2
36.992,38.0,node 3
517.888,38.0,node 4
554.88,38.25,node 0
240.448,38.25,node 1
73.984,38.25,node 2
92.48,38.25,node 3
18.496,38.25,node 4
221.952,38.5,node 0
36.992,38.5,node 1
166.464,38.5,node 2
55.488,38.5,node 3
517.888,38.5,node 4
388.416,38.75,node 0
258.944,38.75,node 1
55.488,38.75,node 2
277.44,38.75,node 3
0.0,38.75,node 4
203.456,39.0,node 0
36.992,39.0,node 1
147.968,39.0,node 2
36.992,39.0,node 3
554.88,39.0,node 4
406.912,39.25,node 0
184.96,39.25,node 1
92.48,39.25,node 2
295.936,39.25,node 3
0.0,39.25,node 4
314.432,39.5,node 0
73.984,39.5,node 1
0.0,39.5,node 2
36.992,39.5,node 3
554.88,39.5,node 4
406.912,39.75,node 0
92.48,39.75,node 1
166.464,39.75,node 2
314.432,39.75,node 3
0.0,39.75,node 4
258.944,40.0,node 0
166.464,40.0,node 1
92.48,40.0,node 2
36.992,40.0,node 3
425.408,40.0,node 4
351.424,40.25,node 0
36.992,40.25,node 1
166.464,40.25,node 2
314.432,40.25,node 3
110.976,40.25,node 4
369.92,40.5,node 0
258.944,40.5,node 1
92.48,40.5,node 2
36.992,40.5,node 3
221.952,40.5,node 4
443.904,40.75,node 0
18.496,40.75,node 1
166.464,40.75,node 2
314.432,40.75,node 3
36.992,40.75,node 4
240.448,41.0,node 0
147.968,41.0,node 1
258.944,41.0,node 2
55.488,41.0,node 3
277.44,41.0,node 4
314.432,41.25,node 0
240.448,41.25,node 1
92.48,41.25,node 2
314.432,41.25,node 3
18.496,41.25,node 4
184.96,41.5,node 0
18.496,41.5,node 1
184.96,41.5,node 2
332.928,41.5,node 3
258.944,41.5,node 4
425.408,41.75,node 0
184.96,41.75,node 1
36.992,41.75,node 2
36.992,41.75,node 3
295.936,41.75,node 4
425.408,42.0,node 0
55.488,42.0,node 1
73.984,42.0,node 2
110.976,42.0,node 3
314.432,42.0,node 4
388.416,42.25,node 0
55.488,42.25,node 1
147.968,42.25,node 2
110.976,42.25,node 3
295.936,42.25,node 4
258.944,42.5,node 0
18.496,42.5,node 1
295.936,42.5,node 2
92.48,42.5,node 3
314.432,42.5,node 4
221.952,42.75,node 0
36.992,42.75,node 1
369.92,42.75,node 2
55.488,42.75,node 3
295.936,42.75,node 4
258.944,43.0,node 0
73.984,43.0,node 1
388.416,43.0,node 2
221.952,43.0,node 3
36.992,43.0,node 4
147.968,43.25,node 0
18.496,43.25,node 1
462.4,43.25,node 2
36.992,43.25,node 3
314.432,43.25,node 4
369.92,43.5,node 0
73.984,43.5,node 1
147.968,43.5,node 2
332.928,43.5,node 3
55.488,43.5,node 4
240.448,43.75,node 0
55.488,43.75,node 1
240.448,43.75,node 2
129.472,43.75,node 3
314.432,43.75,node 4
221.952,44.0,node 0
36.992,44.0,node 1
0.0,44.0,node 2
425.408,44.0,node 3
295.936,44.0,node 4
221.952,44.25,node 0
55.488,44.25,node 1
240.448,44.25,node 2
406.912,44.25,node 3
55.488,44.25,node 4
221.952,44.5,node 0
36.992,44.5,node 1
18.496,44.5,node 2
406.912,44.5,node 3
295.936,44.5,node 4
221.952,44.75,node 0
73.984,44.75,node 1
221.952,44.75,node 2
388.416,44.75,node 3
73.984,44.75,node 4
203.456,45.0,node 0
55.488,45.0,node 1
18.496,45.0,node 2
480.896,45.0,node 3
221.952,45.0,node 4
258.944,45.25,node 0
73.984,45.25,node 1
240.448,45.25,node 2
258.944,45.25,node 3
147.968,45.25,node 4
184.96,45.5,node 0
36.992,45.5,node 1
18.496,45.5,node 2
665.856,45.5,node 3
73.984,45.5,node 4
258.944,45.75,node 0
110.976,45.75,node 1
240.448,45.75,node 2
92.48,45.75,node 3
277.44,45.75,node 4
221.952,46.0,node 0
36.992,46.0,node 1
36.992,46.0,node 2
425.408,46.0,node 3
277.44,46.0,node 4
258.944,46.25,node 0
110.976,46.25,node 1
240.448,46.25,node 2
277.44,46.25,node 3
92.48,46.25,node 4
258.944,46.5,node 0
36.992,46.5,node 1
184.96,46.5,node 2
184.96,46.5,node 3
314.432,46.5,node 4
221.952,46.75,node 0
129.472,46.75,node 1
92.48,46.75,node 2
462.4,46.75,node 3
73.984,46.75,node 4
277.44,47.0,node 0
73.984,47.0,node 1
277.44,47.0,node 2
18.496,47.0,node 3
332.928,47.0,node 4
295.936,47.25,node 0
110.976,47.25,node 1
18.496,47.25,node 2
480.896,47.25,node 3
73.984,47.25,node 4
203.456,47.5,node 0
110.976,47.5,node 1
295.936,47.5,node 2
18.496,47.5,node 3
351.424,47.5,node 4
369.92,47.75,node 0
55.488,47.75,node 1
0.0,47.75,node 2
480.896,47.75,node 3
73.984,47.75,node 4
203.456,48.0,node 0
129.472,48.0,node 1
314.432,48.0,node 2
0.0,48.0,node 3
332.928,48.0,node 4
314.432,48.25,node 0
36.992,48.25,node 1
18.496,48.25,node 2
499.392,48.25,node 3
110.976,48.25,node 4
240.448,48.5,node 0
129.472,48.5,node 1
295.936,48.5,node 2
18.496,48.5,node 3
295.936,48.5,node 4
258.944,48.75,node 0
73.984,48.75,node 1
18.496,48.75,node 2
480.896,48.75,node 3
147.968,48.75,node 4
277.44,49.0,node 0
110.976,49.0,node 1
314.432,49.0,node 2
18.496,49.0,node 3
258.944,49.0,node 4
258.944,49.25,node 0
92.48,49.25,node 1
36.992,49.25,node 2
499.392,49.25,node 3
92.48,49.25,node 4
240.448,49.5,node 0
110.976,49.5,node 1
295.936,49.5,node 2
18.496,49.5,node 3
314.432,49.5,node 4
240.448,49.75,node 0
92.48,49.75,node 1
55.488,49.75,node 2
517.888,49.75,node 3
92.48,49.75,node 4
166.464,50.0,node 0
129.472,50.0,node 1
314.432,50.0,node 2
0.0,50.0,node 3
369.92,50.0,node 4
258.944,50.25,node 0
73.984,50.25,node 1
36.992,50.25,node 2
536.384,50.25,node 3
73.984,50.25,node 4
110.976,50.5,node 0
129.472,50.5,node 1
332.928,50.5,node 2
18.496,50.5,node 3
388.416,50.5,node 4
240.448,50.75,node 0
110.976,50.75,node 1
36.992,50.75,node 2
517.888,50.75,node 3
73.984,50.75,node 4
277.44,51.0,node 0
0.0,51.0,node 1
295.936,51.0,node 2
18.496,51.0,node 3
388.416,51.0,node 4
277.44,51.25,node 0
110.976,51.25,node 1
73.984,51.25,node 2
443.904,51.25,node 3
73.984,51.25,node 4
295.936,51.5,node 0
110.976,51.5,node 1
110.976,51.5,node 2
73.984,51.5,node 3
388.416,51.5,node 4
258.944,51.75,node 0
110.976,51.75,node 1
203.456,51.75,node 2
332.928,51.75,node 3
73.984,51.75,node 4
295.936,52.0,node 0
18.496,52.0,node 1
147.968,52.0,node 2
129.472,52.0,node 3
388.416,52.0,node 4
258.944,52.25,node 0
147.968,52.25,node 1
258.944,52.25,node 2
277.44,52.25,node 3
36.992,52.25,node 4
332.928,52.5,node 0
110.976,52.5,node 1
351.424,52.5,node 2
0.0,52.5,node 3
184.96,52.5,node 4
499.392,52.75,node 0
36.992,52.75,node 1
110.976,52.75,node 2
277.44,52.75,node 3
55.488,52.75,node 4
295.936,53.0,node 0
92.48,53.0,node 1
295.936,53.0,node 2
73.984,53.0,node 3
221.952,53.0,node 4
351.424,53.25,node 0
36.992,53.25,node 1
221.952,53.25,node 2
184.96,53.25,node 3
184.96,53.25,node 4
351.424,53.5,node 0
55.488,53.5,node 1
221.952,53.5,node 2
295.936,53.5,node 3
73.984,53.5,node 4
314.432,53.75,node 0
55.488,53.75,node 1
369.92,53.75,node 2
55.488,53.75,node 3
184.96,53.75,node 4
462.4,54.0,node 0
0.0,54.0,node 1
110.976,54.0,node 2
258.944,54.0,node 3
147.968,54.0,node 4
295.936,54.25,node 0
55.488,54.25,node 1
314.432,54.25,node 2
129.472,54.25,node 3
184.96,54.25,node 4
369.92,54.5,node 0
18.496,54.5,node 1
258.944,54.5,node 2
147.968,54.5,node 3
184.96,54.5,node 4
332.928,54.75,node 0
36.992,54.75,node 1
221.952,54.75,node 2
314.432,54.75,node 3
73.984,54.75,node 4
295.936,55.0,node 0
55.488,55.0,node 1
388.416,55.0,node 2
36.992,55.0,node 3
203.456,55.0,node 4
480.896,55.25,node 0
73.984,55.25,node 1
55.488,55.25,node 2
295.936,55.25,node 3
73.984,55.25,node 4
277.44,55.5,node 0
36.992,55.5,node 1
406.912,55.5,node 2
36.992,55.5,node 3
221.952,55.5,node 4
425.408,55.75,node 0
73.984,55.75,node 1
92.48,55.75,node 2
314.432,55.75,node 3
73.984,55.75,node 4
314.432,56.0,node 0
36.992,56.0,node 1
351.424,56.0,node 2
36.992,56.0,node 3
240.448,56.0,node 4
332.928,56.25,node 0
73.984,56.25,node 1
110.976,56.25,node 2
295.936,56.25,node 3
166.464,56.25,node 4
332.928,56.5,node 0
36.992,56.5,node 1
369.92,56.5,node 2
73.984,56.5,node 3
166.464,56.5,node 4
332.928,56.75,node 0
92.48,56.75,node 1
110.976,56.75,node 2
277.44,56.75,node 3
166.464,56.75,node 4
351.424,57.0,node 0
36.992,57.0,node 1
388.416,57.0,node 2
55.488,57.0,node 3
147.968,57.0,node 4
332.928,57.25,node 0
73.984,57.25,node 1
110.976,57.25,node 2
295.936,57.25,node 3
166.464,57.25,node 4
332.928,57.5,node 0
55.488,57.5,node 1
369.92,57.5,node 2
92.48,57.5,node 3
147.968,57.5,node 4
332.928,57.75,node 0
92.48,57.75,node 1
110.976,57.75,node 2
277.44,57.75,node 3
166.464,57.75,node 4
351.424,58.0,node 0
36.992,58.0,node 1
369.92,58.0,node 2
55.488,58.0,node 3
166.464,58.0,node 4
332.928,58.25,node 0
92.48,58.25,node 1
129.472,58.25,node 2
295.936,58.25,node 3
129.472,58.25,node 4
369.92,58.5,node 0
55.488,58.5,node 1
369.92,58.5,node 2
55.488,58.5,node 3
129.472,58.5,node 4
332.928,58.75,node 0
92.48,58.75,node 1
147.968,58.75,node 2
351.424,58.75,node 3
55.488,58.75,node 4
277.44,59.0,node 0
55.488,59.0,node 1
369.92,59.0,node 2
36.992,59.0,node 3
240.448,59.0,node 4
351.424,59.25,node 0
92.48,59.25,node 1
73.984,59.25,node 2
369.92,59.25,node 3
92.48,59.25,node 4
147.968,59.5,node 0
73.984,59.5,node 1
462.4,59.5,node 2
36.992,59.5,node 3
258.944,59.5,node 4
425.408,59.75,node 0
18.496,59.75,node 1
73.984,59.75,node 2
388.416,59.75,node 3
73.984,59.75,node 4
221.952,60.0,node 0
110.976,60.0,node 1
332.928,60.0,node 2
36.992,60.0,node 3
277.44,60.0,node 4
332.928,60.25,node 0
36.992,60.25,node 1
184.96,60.25,node 2
332.928,60.25,node 3
92.48,60.25,node 4
369.92,60.5,node 0
73.984,60.5,node 1
258.944,60.5,node 2
18.496,60.5,node 3
258.944,60.5,node 4
314.432,60.75,node 0
110.976,60.75,node 1
184.96,60.75,node 2
351.424,60.75,node 3
18.496,60.75,node 4
184.96,61.0,node 0
166.464,61.0,node 1
443.904,61.0,node 2
36.992,61.0,node 3
147.968,61.0,node 4
351.424,61.25,node 0
110.976,61.25,node 1
240.448,61.25,node 2
184.96,61.25,node 3
110.976,61.25,node 4
147.968,61.5,node 0
110.976,61.5,node 1
425.408,61.5,node 2
203.456,61.5,node 3
92.48,61.5,node 4
221.952,61.75,node 0
147.968,61.75,node 1
425.408,61.75,node 2
36.992,61.75,node 3
147.968,61.75,node 4
369.92,62.0,node 0
129.472,62.0,node 1
240.448,62.0,node 2
184.96,62.0,node 3
55.488,62.0,node 4
147.968,62.25,node 0
147.968,62.25,node 1
425.408,62.25,node 2
92.48,62.25,node 3
166.464,62.25,node 4
240.448,62.5,node 0
73.984,62.5,node 1
351.424,62.5,node 2
166.464,62.5,node 3
147.968,62.5,node 4
295.936,62.75,node 0
166.464,62.75,node 1
295.936,62.75,node 2
184.96,62.75,node 3
36.992,62.75,node 4
92.48,63.0,node 0
147.968,63.0,node 1
536.384,63.0,node 2
36.992,63.0,node 3
166.464,63.0,node 4
