bytes,time,node
18954.447999999265,40.5,node 0
7112.383999999786,40.5,node 1
2899.9199999999714,40.5,node 2
3191.2319999999586,40.5,node 3
2220.1920000000014,40.5,node 4
19042.30399999926,40.75,node 0
7121.631999999786,40.75,node 1
2941.5359999999696,40.75,node 2
3269.839999999955,40.75,node 3
2252.56,40.75,node 4
19139.407999999257,41.0,node 0
7186.367999999783,41.0,node 1
2964.6559999999686,41.0,node 2
3279.0879999999547,41.0,node 3
2308.0479999999975,41.0,node 4
19250.383999999252,41.25,node 0
7190.991999999783,41.25,node 1
3006.2719999999667,41.25,node 2
3357.6959999999513,41.25,node 3
2321.919999999997,41.25,node 4
19315.11999999925,41.5,node 0
7227.983999999781,41.5,node 1
3071.007999999964,41.5,node 2
3371.5679999999506,41.5,node 3
2391.279999999994,41.5,node 4
19393.727999999246,41.75,node 0
7288.0959999997785,41.75,node 1
3094.127999999963,41.75,node 2
3454.799999999947,41.75,node 3
2395.9039999999936,41.75,node 4
19439.967999999244,42.0,node 0
7292.719999999778,42.0,node 1
3140.367999999961,42.0,node 2
3538.0319999999433,42.0,node 3
2465.2639999999906,42.0,node 4
19546.31999999924,42.25,node 0
7343.583999999776,42.25,node 1
3149.6159999999604,42.25,node 2
3547.279999999943,42.25,node 3
2539.2479999999873,42.25,node 4
19657.295999999234,42.5,node 0
7357.4559999997755,42.5,node 1
3168.1119999999596,42.5,node 2
3575.0239999999417,42.5,node 3
2617.855999999984,42.5,node 4
19759.02399999923,42.75,node 0
7371.327999999775,42.75,node 1
3205.103999999958,42.75,node 2
3602.7679999999405,42.75,node 3
2691.8399999999806,42.75,node 4
19828.383999999227,43.0,node 0
7375.951999999775,43.0,node 1
3279.0879999999547,43.0,node 2
3625.8879999999394,43.0,node 3
2770.447999999977,43.0,node 4
19883.871999999224,43.25,node 0
7385.199999999774,43.25,node 1
3371.5679999999506,43.25,node 2
3644.3839999999386,43.25,node 3
2844.431999999974,43.25,node 4
19948.60799999922,43.5,node 0
7403.695999999773,43.5,node 1
3473.295999999946,43.5,node 2
3699.871999999936,43.5,node 3
2853.6799999999735,43.5,node 4
19990.22399999922,43.75,node 0
7408.319999999773,43.75,node 1
3588.895999999941,43.75,node 2
3709.1199999999358,43.75,node 3
2932.28799999997,43.75,node 4
20082.703999999216,44.0,node 0
7426.815999999772,44.0,node 1
3630.5119999999392,44.0,node 2
3792.351999999932,44.0,node 3
2946.1599999999694,44.0,node 4
20142.815999999213,44.25,node 0
7440.687999999772,44.25,node 1
3690.6239999999366,44.25,node 2
3824.7199999999307,44.25,node 3
3029.3919999999657,44.25,node 4
20198.30399999921,44.5,node 0
7449.935999999771,44.5,node 1
3690.6239999999366,44.5,node 2
3935.695999999926,44.5,node 3
3103.3759999999625,44.5,node 4
20253.79199999921,44.75,node 0
7463.807999999771,44.75,node 1
3750.735999999934,44.75,node 2
4042.047999999921,44.75,node 3
3117.247999999962,44.75,node 4
20309.279999999206,45.0,node 0
7473.05599999977,45.0,node 1
3755.3599999999337,45.0,node 2
4148.399999999917,45.0,node 3
3191.2319999999586,45.0,node 4
20364.767999999203,45.25,node 0
7491.55199999977,45.25,node 1
3810.8479999999313,45.25,node 2
4250.127999999912,45.25,node 3
3209.727999999958,45.25,node 4
20415.6319999992,45.5,node 0
7505.423999999769,45.5,node 1
3815.471999999931,45.5,node 2
4374.975999999907,45.5,node 3
3265.2159999999553,45.5,node 4
20480.3679999992,45.75,node 0
7523.919999999768,45.75,node 1
3875.5839999999284,45.75,node 2
4439.711999999904,45.75,node 3
3306.8319999999535,45.75,node 4
20526.607999999196,46.0,node 0
7533.167999999768,46.0,node 1
3880.2079999999282,46.0,node 2
4610.7999999998965,46.0,node 3
3325.3279999999527,46.0,node 4
20591.343999999193,46.25,node 0
7560.9119999997665,46.25,node 1
3940.3199999999256,46.25,node 2
4633.9199999998955,46.25,node 3
3399.3119999999494,46.25,node 4
20646.83199999919,46.5,node 0
7570.159999999766,46.5,node 1
3949.567999999925,46.5,node 2
4744.895999999891,46.5,node 3
3468.6719999999464,46.5,node 4
20711.567999999188,46.75,node 0
7597.903999999765,46.75,node 1
4009.6799999999225,46.75,node 2
4814.2559999998875,46.75,node 3
3496.415999999945,46.75,node 4
20776.303999999185,47.0,node 0
7607.1519999997645,47.0,node 1
4055.9199999999205,47.0,node 2
4865.119999999885,47.0,node 3
3575.0239999999417,47.0,node 4
20831.791999999183,47.25,node 0
7639.519999999763,47.25,node 1
4083.6639999999193,47.25,node 2
4980.71999999988,47.25,node 3
3593.519999999941,47.25,node 4
20901.15199999918,47.5,node 0
7658.015999999762,47.5,node 1
4153.023999999917,47.5,node 2
4989.96799999988,47.5,node 3
3676.751999999937,47.5,node 4
20975.135999999176,47.75,node 0
7690.383999999761,47.75,node 1
4157.6479999999165,47.75,node 2
5110.1919999998745,47.75,node 3
3695.2479999999364,47.75,node 4
21030.623999999174,48.0,node 0
7718.12799999976,48.0,node 1
4231.631999999913,48.0,node 2
5114.815999999874,48.0,node 3
3783.1039999999325,48.0,node 4
21127.72799999917,48.25,node 0
7731.999999999759,48.25,node 1
4231.631999999913,48.25,node 2
5235.039999999869,48.25,node 3
3801.5999999999317,48.25,node 4
21183.215999999167,48.5,node 0
7764.367999999758,48.5,node 1
4310.23999999991,48.5,node 2
5235.039999999869,48.5,node 3
3884.831999999928,48.5,node 4
21266.447999999164,48.75,node 0
7773.615999999757,48.75,node 1
4314.8639999999095,48.75,node 2
5359.8879999998635,48.75,node 3
3912.575999999927,48.75,node 4
